Date,^GSPC,GE,IBM
1979-11-14,103.38999938964844,0.003847468411549926,1.7676873207092285
1979-11-15,104.12999725341797,0.0038371540140360594,1.7676873207092285
1979-11-16,103.79000091552734,0.0038165217265486717,1.753544807434082
1979-11-19,104.2300033569336,0.0037649497389793396,1.7500094175338745
1979-11-20,103.69000244140625,0.0037752650678157806,1.7429395914077759
1979-11-21,103.88999938964844,0.003826838918030262,1.7429395914077759
1979-11-23,104.66999816894531,0.003878413699567318,1.753544807434082
1979-11-26,106.80000305175781,0.003929988015443087,1.8277876377105713
1979-11-27,106.37999725341797,0.003878413699567318,1.8242539167404175
1979-11-28,106.7699966430664,0.003878413699567318,1.8596066236495972
1979-11-29,106.80999755859375,0.0038990434259176254,1.8596066236495972
1979-11-30,106.16000366210938,0.0038634350057691336,1.8454649448394775
1979-12-03,105.83000183105469,0.0038320254534482956,1.8383948802947998
1979-12-04,106.79000091552734,0.003842493984848261,1.8490012884140015
1979-12-05,107.25,0.0038843757938593626,1.8596066236495972
1979-12-06,108.0,0.003894844325259328,1.902031660079956
1979-12-07,107.5199966430664,0.003926254343241453,1.8843543529510498
1979-12-10,107.66999816894531,0.003905313555151224,1.8772832155227661
1979-12-11,107.48999786376953,0.003947194200009108,1.8560718297958374
1979-12-12,107.5199966430664,0.003989074844866991,1.8454649448394775
1979-12-13,107.66999816894531,0.004114716313779354,1.8383948802947998
1979-12-14,108.91999816894531,0.004041426349431276,1.8666768074035645
1979-12-17,109.33000183105469,0.004156595095992088,1.8490012884140015
1979-12-18,108.30000305175781,0.004072834737598896,1.810110330581665
1979-12-19,108.19999694824219,0.004104246851056814,1.820717453956604
1979-12-20,108.26000213623047,0.004125187173485756,1.8419307470321655
1979-12-21,107.58999633789062,0.004208942409604788,1.810110330581665
1979-12-24,107.66000366210938,0.004229885991662741,1.8348586559295654
1979-12-26,107.77999877929688,0.004229885991662741,1.8348586559295654
1979-12-27,107.95999908447266,0.00426129437983036,1.8313229084014893
1979-12-28,107.83999633789062,0.00426129437983036,1.8171828985214233
1979-12-31,107.94000244140625,0.004240354988723993,1.820717453956604
1980-01-02,105.76000213623047,0.0040833065286278725,1.7676873207092285
1980-01-03,105.22000122070312,0.004135653842240572,1.7959702014923096
1980-01-04,106.5199966430664,0.004271764308214188,1.7924351692199707
1980-01-07,106.80999755859375,0.004418344236910343,1.7853642702102661
1980-01-08,108.94999694824219,0.00457539688795805,1.905565619468689
1980-01-09,109.05000305175781,0.004523047711700201,1.8490012884140015
1980-01-10,109.88999938964844,0.004543988034129143,1.909101128578186
1980-01-11,109.91999816894531,0.004533517640084028,1.8949614763259888
1980-01-14,110.37999725341797,0.004533517640084028,1.8914254903793335
1980-01-15,111.13999938964844,0.004428813233971596,1.9833422899246216
1980-01-16,111.05000305175781,0.004481165669858456,1.9798099994659424
1980-01-17,110.69999694824219,0.004481165669858456,1.9585974216461182
1980-01-18,111.06999969482422,0.004481165669858456,1.9692041873931885
1980-01-21,112.0999984741211,0.00457539688795805,1.9515258073806763
1980-01-22,111.51000213623047,0.004491637926548719,1.9515258073806763
1980-01-23,113.44000244140625,0.004585864953696728,2.015162944793701
1980-01-24,113.69999694824219,0.00457539688795805,1.99748694896698
1980-01-25,113.61000061035156,0.0045963372103869915,1.9833422899246216
1980-01-28,114.8499984741211,0.004638217389583588,2.008091926574707
1980-01-29,114.06999969482422,0.004554457496851683,1.9904143810272217
1980-01-30,115.19999694824219,0.0047115059569478035,1.9904143810272217
1980-01-31,114.16000366210938,0.004606802947819233,1.9409208297729492
1980-02-01,115.12000274658203,0.004680093843489885,1.9621320962905884
1980-02-04,114.37000274658203,0.004606802947819233,1.9550615549087524
1980-02-05,114.66000366210938,0.00466962531208992,1.9692041873931885
1980-02-06,115.72000122070312,0.0047115059569478035,1.9580340385437012
1980-02-07,116.27999877929688,0.004627744667232037,1.9222381114959717
1980-02-08,117.94999694824219,0.004585864953696728,1.9258192777633667
1980-02-11,117.12000274658203,0.004533517640084028,1.9115006923675537
1980-02-12,117.9000015258789,0.004554457496851683,1.9723541736602783
1980-02-13,118.44000244140625,0.0045963372103869915,1.9866710901260376
1980-02-14,116.72000122070312,0.004523047711700201,1.9508744478225708
1980-02-15,115.41000366210938,0.004407878965139389,1.9365575313568115
1980-02-19,114.5999984741211,0.004345056135207415,1.9186607599258423
1980-02-20,116.47000122070312,0.004376467317342758,1.9258192777633667
1980-02-21,115.27999877929688,0.004292706493288279,1.8971819877624512
1980-02-22,115.04000091552734,0.004240354988723993,1.890023112297058
1980-02-25,113.33000183105469,0.004177534952759743,1.8649662733078003
1980-02-26,113.9800033569336,0.004240354988723993,1.8613864183425903
1980-02-27,112.37999725341797,0.004177534952759743,1.7754753828048706
1980-02-28,112.3499984741211,0.004167064558714628,1.814851999282837
1980-02-29,113.66000366210938,0.004268999211490154,1.81843101978302
1980-03-03,112.5,0.0042371428571641445,1.7969542741775513
1980-03-04,112.77999877929688,0.004226523917168379,1.8112725019454956
1980-03-05,111.12999725341797,0.0041628084145486355,1.7754753828048706
1980-03-06,108.6500015258789,0.004109711851924658,1.7504178285598755
1980-03-07,106.9000015258789,0.004130948800593615,1.7468397617340088
1980-03-10,106.51000213623047,0.004141570534557104,1.7647371292114258
1980-03-11,107.77999877929688,0.0041628084145486355,1.7826355695724487
1980-03-12,106.87000274658203,0.004141570534557104,1.7575784921646118
1980-03-13,105.62000274658203,0.004077850840985775,1.7217810153961182
1980-03-14,105.43000030517578,0.0040672337636351585,1.7146220207214355
1980-03-17,102.26000213623047,0.003971658647060394,1.6931456327438354
1980-03-18,104.0999984741211,0.004024754278361797,1.7074639797210693
1980-03-19,104.30999755859375,0.003950418904423714,1.6859855651855469
1980-03-20,103.12000274658203,0.0038867017719894648,1.6680876016616821
1980-03-21,102.30999755859375,0.00392917962744832,1.6251320838928223
1980-03-24,99.27999877929688,0.003854843322187662,1.5499613285064697
1980-03-25,99.19000244140625,0.003854843322187662,1.5678588151931763
1980-03-26,98.68000030517578,0.0038654659874737263,1.5177451372146606
1980-03-27,98.22000122070312,0.0038442283403128386,1.6466104984283447
1980-03-28,100.68000030517578,0.004056613426655531,1.6000758409500122
1980-03-31,102.08999633789062,0.004088472109287977,1.5964959859848022
1980-04-01,102.18000030517578,0.004014135804027319,1.571439266204834
1980-04-02,102.68000030517578,0.004035375081002712,1.5893371105194092
1980-04-03,102.1500015258789,0.004109711851924658,1.571439266204834
1980-04-07,100.19000244140625,0.003950418904423714,1.5284842252731323
1980-04-08,101.19999694824219,0.003971658647060394,1.532063603401184
1980-04-09,103.11000061035156,0.003992895595729351,1.5642789602279663
1980-04-10,104.08000183105469,0.004045994020998478,1.553541898727417
1980-04-11,103.79000091552734,0.004035375081002712,1.532063603401184
1980-04-14,102.83999633789062,0.004045994020998478,1.5177451372146606
1980-04-15,102.62999725341797,0.004045994020998478,1.489108920097351
1980-04-16,101.54000091552734,0.00393980136141181,1.4640510082244873
1980-04-17,101.05000305175781,0.0038867017719894648,1.4676311016082764
1980-04-18,100.55000305175781,0.0038017495535314083,1.4676311016082764
1980-04-21,99.80000305175781,0.0038017495535314083,1.4676311016082764
1980-04-22,103.43000030517578,0.0038867017719894648,1.5428016185760498
1980-04-23,103.7300033569336,0.00392917962744832,1.532063603401184
1980-04-24,104.4000015258789,0.0039610364474356174,1.5392229557037354
1980-04-25,105.16000366210938,0.003992895595729351,1.5857572555541992
1980-04-28,105.63999938964844,0.004014135804027319,1.5606999397277832
1980-04-29,105.86000061035156,0.004024754278361797,1.571439266204834
1980-04-30,106.29000091552734,0.004035375081002712,1.571439266204834
1980-05-01,105.45999908447266,0.00392917962744832,1.5571210384368896
1980-05-02,105.58000183105469,0.0038973214104771614,1.5463820695877075
1980-05-05,106.37999725341797,0.00393980136141181,1.5857572555541992
1980-05-06,106.25,0.00393980136141181,1.571439266204834
1980-05-07,107.18000030517578,0.004035375081002712,1.5785969495773315
1980-05-08,106.12999725341797,0.004003514070063829,1.5672521591186523
1980-05-09,104.72000122070312,0.003982278052717447,1.5163440704345703
1980-05-12,104.77999877929688,0.003971658647060394,1.5199815034866333
1980-05-13,106.30000305175781,0.003971658647060394,1.5490719079971313
1980-05-14,106.8499984741211,0.0039610364474356174,1.5417988300323486
1980-05-15,106.98999786376953,0.004014135804027319,1.5272536277770996
1980-05-16,107.3499984741211,0.003992895595729351,1.5417988300323486
1980-05-19,107.66999816894531,0.004024754278361797,1.5527076721191406
